BUKRS,BELNR,GJAHR,BUZEI,BUZID,AUGDT,AUGCP,AUGBL,BSCHL,KOART,UMSKZ,UMSKS,ZUMSK,SHKZG,GSBER,PARGB,MWSKZ,WRBTR,KZBTR,PSWBT,PSWSL,AUFNR,VBELN,SAKNR,LIFNR,EBELN,EBELP,MATNR,WERKS,_BKPF_STBLG,KOSTL,MENGE,MEINS,SPGRP,SPGRM,SPGRT,SPGRG,SPGRV,SPGRQ,HKONT,_BKPF_BLART,_BKPF_BUDAT,_BKPF_MONTH,_BKPF_CPUDT,_BKPF_CPUTM,_BKPF_AEDAT,_BKPF_TCODE,_BKPF_WAERS,_BKPF_AWTYP,_BKPF_AWKEY
XYZ13,5900074957,2019,1,,22.11.2019,20.11.2019,6000551323,31,K,,,,H,,,**,"      650,00",,,CAD,,,,14073761,,,,,,,,,,,,,,,7500000,KN,20191024,,20191025,2:18:04 AM,,FBVB,CAD,BKPF,5900074957XYZ502020
XYZ13,5900074906,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191023,,20191024,4:15:57 AM,,FBVB,CAD,BKPF,5900074906XYZ502020
XYZ13,5900074906,2019,1,,08.11.2019,06.11.2019,6000551921,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14041637,,,,,,,,,,,,,,,7500000,KN,20191023,,20191024,4:15:57 AM,,FBVB,CAD,BKPF,5900074906XYZ502020
XYZ13,5900074905,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191023,,20191024,2:09:34 AM,,FBVB,CAD,BKPF,5900074905XYZ502020
XYZ13,5900074905,2019,1,,08.11.2019,06.11.2019,6000551929,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14041617,,,,,,,,,,,,,,,7500000,KN,20191023,,20191024,2:09:34 AM,,FBVB,CAD,BKPF,5900074905XYZ502020
XYZ13,5900074900,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191023,,20191024,2:30:44 PM,,FBVB,CAD,BKPF,5900074900XYZ502020
XYZ13,5900074900,2019,1,,08.11.2019,06.11.2019,6000551928,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14041691,,,,,,,,,,,,,,,7500000,KN,20191023,,20191024,2:30:44 PM,,FBVB,CAD,BKPF,5900074900XYZ502020
XYZ13,5900074844,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191023,,20191024,3:42:33 AM,,FBVB,CAD,BKPF,5900074844XYZ502020
XYZ13,5900074844,2019,1,,08.11.2019,06.11.2019,6000551926,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14041584,,,,,,,,,,,,,,,7500000,KN,20191023,,20191024,3:42:33 AM,,FBVB,CAD,BKPF,5900074844XYZ502020
XYZ13,5900074843,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191023,,20191024,2:12:06 AM,,FBVB,CAD,BKPF,5900074843XYZ502020
XYZ13,5900074843,2019,1,,08.11.2019,06.11.2019,6000551927,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14041523,,,,,,,,,,,,,,,7500000,KN,20191023,,20191024,2:12:06 AM,,FBVB,CAD,BKPF,5900074843XYZ502020
XYZ13,5900074842,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191023,,20191024,3:45:19 AM,,FBVB,CAD,BKPF,5900074842XYZ502020
XYZ13,5900074842,2019,1,,08.11.2019,06.11.2019,6000551912,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14045731,,,,,,,,,,,,,,,7500000,KN,20191023,,20191024,3:45:19 AM,,FBVB,CAD,BKPF,5900074842XYZ502020
XYZ13,5900074841,2019,2,,,,,40,S,,,,S,,,E1,"    6.047,63",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2650500,KN,20191023,,20191024,4:32:13 AM,,FBVB,CAD,BKPF,5900074841XYZ502020
XYZ13,5900074841,2019,1,,08.11.2019,06.11.2019,6000551922,31,K,,,,H,,,**,"    6.047,63",,,CAD,,,,14072151,,,,,,,,,,,,,,,7500000,KN,20191023,,20191024,4:32:13 AM,,FBVB,CAD,BKPF,5900074841XYZ502020
XYZ13,5900074848,2019,3,T,,,,40,S,,,,S,,,R2,"      705,69",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191023,,20191024,3:47:43 AM,,FBVB,CAD,BKPF,5900074848XYZ502020
XYZ13,5900074848,2019,2,,,,,40,S,,,,S,,,R2,"    1.069,00",,,CAD,,,,,,,,,,XYZ50000069,,,,,,,,,2630029,KN,20191023,,20191024,3:47:43 AM,,FBVB,CAD,BKPF,5900074848XYZ502020
XYZ13,5900074848,2019,1,,22.11.2019,20.11.2019,6000551322,31,K,,,,H,,,**,"    1.761,69",,,CAD,,,,14073630,,,,,,,,,,,,,,,7500000,KN,20191023,,20191024,3:47:43 AM,,FBVB,CAD,BKPF,5900074848XYZ502020
XYZ13,5900074846,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191022,,20191023,1:16:47 AM,,FBVB,CAD,BKPF,5900074846XYZ502020
XYZ13,5900074846,2019,1,,08.11.2019,06.11.2019,6000551993,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14035778,,,,,,,,,,,,,,,7500000,KN,20191022,,20191023,1:16:47 AM,,FBVB,CAD,BKPF,5900074846XYZ502020
XYZ13,5900074845,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191022,,20191023,2:51:32 AM,,FBVB,CAD,BKPF,5900074845XYZ502020
XYZ13,5900074845,2019,1,,08.11.2019,06.11.2019,6000551992,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14028784,,,,,,,,,,,,,,,7500000,KN,20191022,,20191023,2:51:32 AM,,FBVB,CAD,BKPF,5900074845XYZ502020
XYZ13,5900074840,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191022,,20191023,1:45:26 AM,,FBVB,CAD,BKPF,5900074840XYZ502020
XYZ13,5900074840,2019,1,,08.11.2019,06.11.2019,6000551919,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14040065,,,,,,,,,,,,,,,7500000,KN,20191022,,20191023,1:45:26 AM,,FBVB,CAD,BKPF,5900074840XYZ502020
XYZ13,5900074834,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191022,,20191023,2:15:19 AM,,FBVB,CAD,BKPF,5900074834XYZ502020
XYZ13,5900074834,2019,1,,08.11.2019,06.11.2019,6000551999,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14088235,,,,,,,,,,,,,,,7500000,KN,20191022,,20191023,2:15:19 AM,,FBVB,CAD,BKPF,5900074834XYZ502020
XYZ13,5900074833,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191022,,20191023,2:06:47 AM,,FBVB,CAD,BKPF,5900074833XYZ502020
XYZ13,5900074833,2019,1,,08.11.2019,06.11.2019,6000551998,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14086901,,,,,,,,,,,,,,,7500000,KN,20191022,,20191023,2:06:47 AM,,FBVB,CAD,BKPF,5900074833XYZ502020
XYZ13,5900074832,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191022,,20191023,1:20:22 AM,,FBVB,CAD,BKPF,5900074832XYZ502020
XYZ13,5900074832,2019,1,,08.11.2019,06.11.2019,6000551997,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14086901,,,,,,,,,,,,,,,7500000,KN,20191022,,20191023,1:20:22 AM,,FBVB,CAD,BKPF,5900074832XYZ502020
XYZ13,5900074831,2019,2,,,,,40,S,,,,S,,,E1,"      900,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191022,,20191023,2:54:54 AM,,FBVB,CAD,BKPF,5900074831XYZ502020
XYZ13,5900074831,2019,1,,08.11.2019,06.11.2019,6000551916,31,K,,,,H,,,**,"      900,00",,,CAD,,,,14036185,,,,,,,,,,,,,,,7500000,KN,20191022,,20191023,2:54:54 AM,,FBVB,CAD,BKPF,5900074831XYZ502020
XYZ13,5900074839,2019,2,,,,,40,S,,,,S,,,E1,"    1.761,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191022,,20191023,1:48:38 AM,,FBVB,CAD,BKPF,5900074839XYZ502020
XYZ13,5900074839,2019,1,,28.10.2019,24.10.2019,6000551659,31,K,,,,H,,,**,"    1.761,00",,,CAD,,,,14041530,,,,,,,,,,,,,,,7500000,KN,20191022,,20191023,1:48:38 AM,,FBVB,CAD,BKPF,5900074839XYZ502020
XYZ13,5900074838,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191022,,20191023,2:21:00 AM,,FBVB,CAD,BKPF,5900074838XYZ502020
XYZ13,5900074838,2019,1,,28.10.2019,24.10.2019,6000551651,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14041535,,,,,,,,,,,,,,,7500000,KN,20191022,,20191023,2:21:00 AM,,FBVB,CAD,BKPF,5900074838XYZ502020
XYZ13,5900074837,2019,2,,27.04.2020,27.04.2020,500601549,40,S,,,,S,,,E1,"    3.665,42",,,USD,,,,,,,,,,,,,,,,,,,7170709,KN,20191022,,20191023,6:02:29 AM,,FBVB,USD,BKPF,5900074837XYZ502020
XYZ13,5900074837,2019,1,,30.10.2019,29.10.2019,6000551765,31,K,,,,H,,,**,"    3.665,42",,,USD,,,,14041520,,,,,,,,,,,,,,,7500000,KN,20191022,,20191023,6:02:29 AM,,FBVB,USD,BKPF,5900074837XYZ502020
XYZ13,5900074836,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191022,,20191023,1:23:12 AM,,FBVB,CAD,BKPF,5900074836XYZ502020
XYZ13,5900074836,2019,1,,28.10.2019,24.10.2019,6000551657,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14045731,,,,,,,,,,,,,,,7500000,KN,20191022,,20191023,1:23:12 AM,,FBVB,CAD,BKPF,5900074836XYZ502020
XYZ13,5900074835,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191022,,20191023,2:58:12 AM,,FBVB,CAD,BKPF,5900074835XYZ502020
XYZ13,5900074835,2019,1,,07.11.2019,05.11.2019,6000551900,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14026438,,,,,,,,,,,,,,,7500000,KN,20191022,,20191023,2:58:12 AM,,FBVB,CAD,BKPF,5900074835XYZ502020
XYZ13,5900074830,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191022,,20191023,1:51:24 AM,,FBVB,CAD,BKPF,5900074830XYZ502020
XYZ13,5900074830,2019,1,,07.11.2019,05.11.2019,6000551905,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14041559,,,,,,,,,,,,,,,7500000,KN,20191022,,20191023,1:51:24 AM,,FBVB,CAD,BKPF,5900074830XYZ502020
XYZ13,5900074824,2019,5,T,,,,40,S,,,,S,,,R2,"        0,70",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191022,,20191023,1:33:00 AM,,FBVB,CAD,BKPF,5900074824XYZ502020
XYZ13,5900074824,2019,4,T,,,,40,S,,,,S,,,R7,"       56,90",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191022,,20191023,1:33:00 AM,,FBVB,CAD,BKPF,5900074824XYZ502020
XYZ13,5900074824,2019,3,,,,,40,S,,,,S,,,R2,"        1,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20191022,,20191023,1:33:00 AM,,FBVB,CAD,BKPF,5900074824XYZ502020
XYZ13,5900074824,2019,2,,,,,40,S,,,,S,,,R7,"      619,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20191022,,20191023,1:33:00 AM,,FBVB,CAD,BKPF,5900074824XYZ502020
XYZ13,5900074824,2019,1,,21.11.2019,19.11.2019,6000551360,31,K,,,,H,,,**,"      637,30",,,CAD,,,,14072386,,,,,,,,,,,,,,,7500000,KN,20191022,,20191023,1:33:00 AM,,FBVB,CAD,BKPF,5900074824XYZ502020
XYZ13,5900074823,2019,4,T,,,,40,S,,,,S,,,R2,"       50,00",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191022,,20191023,3:03:05 AM,,FBVB,CAD,BKPF,5900074823XYZ502020
XYZ13,5900074823,2019,3,,,,,40,S,,,,S,,,E1,"      600,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20191022,,20191023,3:03:05 AM,,FBVB,CAD,BKPF,5900074823XYZ502020
XYZ13,5900074823,2019,2,,,,,40,S,,,,S,,,R2,"      600,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20191022,,20191023,3:03:05 AM,,FBVB,CAD,BKPF,5900074823XYZ502020
XYZ13,5900074823,2019,1,,21.11.2019,19.11.2019,6000551365,31,K,,,,H,,,**,"      850,00",,,CAD,,,,14073170,,,,,,,,,,,,,,,7500000,KN,20191022,,20191023,3:03:05 AM,,FBVB,CAD,BKPF,5900074823XYZ502020
XYZ13,5900074827,2019,3,T,,,,40,S,,,,S,,,R3,"       58,60",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191018,,20191022,3:18:40 AM,,FBVB,CAD,BKPF,5900074827XYZ502020
XYZ13,5900074827,2019,2,,,,,40,S,,,,S,,,R3,"      707,33",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2630029,KN,20191018,,20191022,3:18:40 AM,,FBVB,CAD,BKPF,5900074827XYZ502020
XYZ13,5900074827,2019,1,,15.11.2019,13.11.2019,6000551129,31,K,,,,H,,,**,"      753,03",,,CAD,,,,14073756,,,,,,,,,,,,,,,7500000,KN,20191018,,20191022,3:18:40 AM,,FBVB,CAD,BKPF,5900074827XYZ502020
XYZ13,5900074826,2019,3,T,,,,40,S,,,,S,,,R3,"       40,39",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191019,,20191022,5:45:44 AM,,FBVB,CAD,BKPF,5900074826XYZ502020
XYZ13,5900074826,2019,2,,,,,40,S,,,,S,,,R3,"    5.488,54",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2630029,KN,20191019,,20191022,5:45:44 AM,,FBVB,CAD,BKPF,5900074826XYZ502020
XYZ13,5900074826,2019,1,,15.11.2019,13.11.2019,6000551129,31,K,,,,H,,,**,"    6.079,08",,,CAD,,,,14073756,,,,,,,,,,,,,,,7500000,KN,20191019,,20191022,5:45:44 AM,,FBVB,CAD,BKPF,5900074826XYZ502020
XYZ13,5900074818,2019,3,,09.01.2020,09.01.2020,500608805,40,S,,,,S,,,E1,"      513,59",,,CAD,,,,,,,,,,,,,,,,,,,7856800,KN,20191018,,20191021,1:56:25 AM,,FBVB,CAD,BKPF,5900074818XYZ502020
XYZ13,5900074818,2019,2,,09.01.2020,09.01.2020,500608805,40,S,,,,S,,,E1,"      519,72",,,CAD,,,,,,,,,,,,,,,,,,,7856800,KN,20191018,,20191021,1:56:25 AM,,FBVB,CAD,BKPF,5900074818XYZ502020
XYZ13,5900074818,2019,1,,24.10.2019,23.10.2019,6000551526,31,K,,,,H,,,**,"      777,96",,,CAD,,,,14064707,,,,,,,,,,,,,,,7500000,KN,20191018,,20191021,1:56:25 AM,,FBVB,CAD,BKPF,5900074818XYZ502020
XYZ13,5900074817,2019,5,,09.01.2020,09.01.2020,500608805,40,S,,,,S,,,E1,"   50.319,77",,,EUR,,,,,,,,,,,,,,,,,,,7856800,KN,20191018,,20191022,11:39:05 PM,,FBVB,EUR,BKPF,5900074817XYZ502020
XYZ13,5900074817,2019,4,,09.01.2020,09.01.2020,500608805,40,S,,,,S,,,E1,"    9.818,97",,,EUR,,,,,,,,,,,,,,,,,,,7856800,KN,20191018,,20191022,11:39:05 PM,,FBVB,EUR,BKPF,5900074817XYZ502020
XYZ13,5900074817,2019,3,,09.01.2020,09.01.2020,500608805,40,S,,,,S,,,E1,"   50.319,03",,,EUR,,,,,,,,,,,,,,,,,,,7856800,KN,20191018,,20191022,11:39:05 PM,,FBVB,EUR,BKPF,5900074817XYZ502020
XYZ13,5900074817,2019,2,,09.01.2020,09.01.2020,500608805,40,S,,,,S,,,E1,"    9.818,81",,,EUR,,,,,,,,,,,,,,,,,,,7856800,KN,20191018,,20191022,11:39:05 PM,,FBVB,EUR,BKPF,5900074817XYZ502020
XYZ13,5900074817,2019,1,,12.11.2019,06.11.2019,6000551988,31,K,,,,H,,,**,"   76.194,80",,,EUR,,,,13057438,,,,,,,,,,,,,,,7500000,KN,20191018,,20191022,11:39:05 PM,,FBVB,EUR,BKPF,5900074817XYZ502020
XYZ13,5900074893,2019,5,,09.01.2020,09.01.2020,500608805,40,S,,,,S,,,E1,"   78.683,56",,,GBP,,,,,,,,,,,,,,,,,,,7856800,KN,20191018,,20191022,11:35:17 PM,,FBVB,GBP,BKPF,5900074893XYZ502020
XYZ13,5900074893,2019,4,,09.01.2020,09.01.2020,500608805,40,S,,,,S,,,E1,"    7.811,64",,,GBP,,,,,,,,,,,,,,,,,,,7856800,KN,20191018,,20191022,11:35:17 PM,,FBVB,GBP,BKPF,5900074893XYZ502020
XYZ13,5900074893,2019,3,,09.01.2020,09.01.2020,500608805,40,S,,,,S,,,E1,"   78.683,58",,,GBP,,,,,,,,,,,,,,,,,,,7856800,KN,20191018,,20191022,11:35:17 PM,,FBVB,GBP,BKPF,5900074893XYZ502020
XYZ13,5900074893,2019,2,,09.01.2020,09.01.2020,500608805,40,S,,,,S,,,E1,"    7.811,63",,,GBP,,,,,,,,,,,,,,,,,,,7856800,KN,20191018,,20191022,11:35:17 PM,,FBVB,GBP,BKPF,5900074893XYZ502020
XYZ13,5900074893,2019,1,,28.10.2019,23.10.2019,6000551527,31,K,,,,H,,,**,"   29.863,37",,,GBP,,,,14081641,,,,,,,,,,,,,,,7500000,KN,20191018,,20191022,11:35:17 PM,,FBVB,GBP,BKPF,5900074893XYZ502020
XYZ13,5900074892,2019,3,,09.01.2020,09.01.2020,500608805,40,S,,,,S,,,E1,"    7.628,35",,,EUR,,,,,,,,,,,,,,,,,,,7856800,KN,20191018,,20191021,6:04:22 AM,,FBVB,EUR,BKPF,5900074892XYZ502020
XYZ13,5900074892,2019,2,,09.01.2020,09.01.2020,500608805,40,S,,,,S,,,E1,"    7.628,35",,,EUR,,,,,,,,,,,,,,,,,,,7856800,KN,20191018,,20191021,6:04:22 AM,,FBVB,EUR,BKPF,5900074892XYZ502020
XYZ13,5900074892,2019,1,,25.10.2019,22.10.2019,6000551576,31,K,,,,H,,,**,"    1.984,16",,,EUR,,,,14072834,,,,,,,,,,,,,,,7500000,KN,20191018,,20191021,6:04:22 AM,,FBVB,EUR,BKPF,5900074892XYZ502020
XYZ13,5900074891,2019,3,T,,,,40,S,,,,S,,,R3,"        2,40",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191018,,20191021,3:08:41 PM,,FBVB,CAD,BKPF,5900074891XYZ502020
XYZ13,5900074891,2019,2,,,,,40,S,,,,S,,,R3,"      514,01",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2630029,KN,20191018,,20191021,3:08:41 PM,,FBVB,CAD,BKPF,5900074891XYZ502020
XYZ13,5900074891,2019,1,,15.11.2019,13.11.2019,6000551129,31,K,,,,H,,,**,"      521,41",,,CAD,,,,14073756,,,,,,,,,,,,,,,7500000,KN,20191018,,20191021,3:08:41 PM,,FBVB,CAD,BKPF,5900074891XYZ502020
XYZ13,5900074899,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191018,,20191021,2:10:45 AM,,FBVB,CAD,BKPF,5900074899XYZ502020
XYZ13,5900074899,2019,1,,08.11.2019,06.11.2019,6000551996,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14086901,,,,,,,,,,,,,,,7500000,KN,20191018,,20191021,2:10:45 AM,,FBVB,CAD,BKPF,5900074899XYZ502020
XYZ13,5900074898,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191018,,20191021,3:06:47 AM,,FBVB,CAD,BKPF,5900074898XYZ502020
XYZ13,5900074898,2019,1,,08.11.2019,06.11.2019,6000551991,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14082445,,,,,,,,,,,,,,,7500000,KN,20191018,,20191021,3:06:47 AM,,FBVB,CAD,BKPF,5900074898XYZ502020
XYZ13,5900074895,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191018,,20191021,2:13:00 AM,,FBVB,CAD,BKPF,5900074895XYZ502020
XYZ13,5900074895,2019,1,,08.11.2019,06.11.2019,6000551915,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14036585,,,,,,,,,,,,,,,7500000,KN,20191018,,20191021,2:13:00 AM,,FBVB,CAD,BKPF,5900074895XYZ502020
XYZ13,5900074890,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191018,,20191021,3:08:45 AM,,FBVB,CAD,BKPF,5900074890XYZ502020
XYZ13,5900074890,2019,1,,08.11.2019,06.11.2019,6000551910,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14036015,,,,,,,,,,,,,,,7500000,KN,20191018,,20191021,3:08:45 AM,,FBVB,CAD,BKPF,5900074890XYZ502020
XYZ13,5900074884,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191018,,20191021,3:11:45 PM,,FBVB,CAD,BKPF,5900074884XYZ502020
XYZ13,5900074884,2019,1,,08.11.2019,06.11.2019,6000551917,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14036111,,,,,,,,,,,,,,,7500000,KN,20191018,,20191021,3:11:45 PM,,FBVB,CAD,BKPF,5900074884XYZ502020
XYZ13,5900074882,2019,3,T,,,,40,S,,,,S,,,R2,"      663,67",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191018,,20191021,2:27:06 AM,,FBVB,CAD,BKPF,5900074882XYZ502020
XYZ13,5900074882,2019,2,,,,,40,S,,,,S,,,R2,"    8.918,24",,,CAD,,,,,,,,,,XYZ50000087,,,,,,,,,2630029,KN,20191018,,20191021,2:27:06 AM,,FBVB,CAD,BKPF,5900074882XYZ502020
XYZ13,5900074882,2019,1,,15.11.2019,13.11.2019,6000551122,31,K,,,,H,,,**,"    8.247,06",,,CAD,,,,14073768,,,,,,,,,,,,,,,7500000,KN,20191018,,20191021,2:27:06 AM,,FBVB,CAD,BKPF,5900074882XYZ502020
XYZ13,5900074881,2019,3,T,,,,40,S,,,,S,,,R2,"       75,80",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191018,,20191021,6:50:27 AM,,FBVB,CAD,BKPF,5900074881XYZ502020
XYZ13,5900074881,2019,2,,,,,40,S,,,,S,,,R2,"      163,00",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2630029,KN,20191018,,20191021,6:50:27 AM,,FBVB,CAD,BKPF,5900074881XYZ502020
XYZ13,5900074881,2019,1,,15.11.2019,13.11.2019,6000551128,31,K,,,,H,,,**,"      194,80",,,CAD,,,,14072405,,,,,,,,,,,,,,,7500000,KN,20191018,,20191021,6:50:27 AM,,FBVB,CAD,BKPF,5900074881XYZ502020
XYZ13,5900074889,2019,4,T,,,,40,S,,,,S,,,R4,"      723,32",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191018,,20191021,6:54:14 AM,,FBVB,CAD,BKPF,5900074889XYZ502020
XYZ13,5900074889,2019,3,,,,,40,S,,,,S,,,E1,"       51,91",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2630029,KN,20191018,,20191021,6:54:14 AM,,FBVB,CAD,BKPF,5900074889XYZ502020
XYZ13,5900074889,2019,2,,,,,40,S,,,,S,,,R4,"    6.458,79",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2630029,KN,20191018,,20191021,6:54:14 AM,,FBVB,CAD,BKPF,5900074889XYZ502020
XYZ13,5900074889,2019,1,,15.11.2019,13.11.2019,6000551128,31,K,,,,H,,,**,"    7.704,23",,,CAD,,,,14072405,,,,,,,,,,,,,,,7500000,KN,20191018,,20191021,6:54:14 AM,,FBVB,CAD,BKPF,5900074889XYZ502020
XYZ13,5900074888,2019,4,T,,,,40,S,,,,S,,,R4,"      580,57",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191018,,20191021,2:32:34 AM,,FBVB,CAD,BKPF,5900074888XYZ502020
XYZ13,5900074888,2019,3,,,,,40,S,,,,S,,,E1,"        3,00",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2630029,KN,20191018,,20191021,2:32:34 AM,,FBVB,CAD,BKPF,5900074888XYZ502020
XYZ13,5900074888,2019,2,,,,,40,S,,,,S,,,R4,"    5.022,49",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2630029,KN,20191018,,20191021,2:32:34 AM,,FBVB,CAD,BKPF,5900074888XYZ502020
XYZ13,5900074888,2019,1,,15.11.2019,13.11.2019,6000551128,31,K,,,,H,,,**,"    5.661,03",,,CAD,,,,14072405,,,,,,,,,,,,,,,7500000,KN,20191018,,20191021,2:32:34 AM,,FBVB,CAD,BKPF,5900074888XYZ502020
XYZ13,5900074887,2019,3,T,,,,40,S,,,,S,,,R2,"       82,90",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191018,,20191021,3:23:50 PM,,FBVB,CAD,BKPF,5900074887XYZ502020
XYZ13,5900074887,2019,2,,,,,40,S,,,,S,,,R2,"      490,00",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2630029,KN,20191018,,20191021,3:23:50 PM,,FBVB,CAD,BKPF,5900074887XYZ502020
XYZ13,5900074887,2019,1,,15.11.2019,13.11.2019,6000551128,31,K,,,,H,,,**,"      442,90",,,CAD,,,,14072405,,,,,,,,,,,,,,,7500000,KN,20191018,,20191021,3:23:50 PM,,FBVB,CAD,BKPF,5900074887XYZ502020
XYZ13,5900074886,2019,3,T,,,,40,S,,,,S,,,R2,"      203,90",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191018,,20191021,1:31:17 PM,,FBVB,CAD,BKPF,5900074886XYZ502020
