MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
5.8673,16,7.211111111,1.042222222,1471,3.268888889,36.36,-119.25,1.548
3.5296,7,5.484025559,1,1793,2.864217252,36.34,-119.27,0.837
3.1111,7,5.306784661,1.033923304,2080,3.067846608,36.35,-119.28,0.724
0.78,10,3.835766423,1.083941606,927,3.383211679,36.33,-119.28,0.555
2.4113,26,4.685649203,1.075170843,1453,3.309794989,36.34,-119.27,0.586
3.1599,9,5.212361331,0.984152139,1866,2.957210777,36.33,-119.24,0.95
2.73,33,5.581218274,1.02284264,1245,3.159898477,36.34,-119.19,0.969
2.7857,21,6.132553606,1.159844055,1580,3.079922027,36.35,-119.09,0.927
2.6065,18,5.534883721,0.976744186,859,2.853820598,36.29,-119.11,0.938
2.7321,33,5.46763754,0.990291262,1565,2.53236246,36.3,-119.13,0.765
2.1731,29,5.086956522,1.00310559,942,2.925465839,36.29,-119.12,0.662
4.4,18,5.606132075,0.976415094,1359,3.205188679,36.28,-119.16,0.793
1.6829,7,4.736334405,1.067524116,1608,2.585209003,36.31,-119.16,0.802
2.4281,18,5.649606299,1.011811024,657,2.586614173,36.29,-119.15,0.725
1.5321,32,4.961904762,1.147619048,1410,3.357142857,36.29,-119.14,0.483
1.47,36,4.377777778,1.005555556,405,2.25,36.29,-119.14,0.619
2.625,19,4.870307167,1.061433447,1026,3.501706485,36.3,-119.2,0.57
1.3444,32,3.528645833,0.9453125,1427,3.716145833,36.3,-119.2,0.456
1.7734,23,4.283783784,1.058558559,806,3.630630631,36.3,-119.21,0.414
1.9135,18,5.192028986,0.960144928,1092,3.956521739,36.3,-119.21,0.494
1.5464,17,4.5,0.993506494,2022,4.376623377,36.31,-119.22,0.541
2.6875,23,6.357446809,1.170212766,678,2.885106383,36.27,-119.25,0.691
1.684,22,4.80125523,1.062761506,1654,3.460251046,36.28,-119.2,0.659
1.2012,27,4.322857143,1.068571429,839,2.397142857,36.32,-119.29,0.646
1.1419,35,4.383371824,1.110854503,1123,2.593533487,36.32,-119.29,0.629
1.9138,29,4.364683301,0.986564299,1234,2.368522073,36.32,-119.28,0.669
2.2024,33,4.766968326,1.020361991,1364,3.085972851,36.32,-119.29,0.672
3.7404,16,5.37667304,0.982791587,1620,3.09751434,36.32,-119.28,0.892
4.0806,6,5.716269841,1.027777778,1432,2.841269841,36.32,-119.27,1.102
4.7723,9,5.781847134,1.011146497,1881,2.99522293,36.32,-119.27,1.131
2.75,32,6.090301003,1.153846154,812,2.715719064,36.32,-119.25,0.722
2.425,18,5.590625,1.125,1540,2.40625,36.3,-119.26,0.846
2.8795,44,5.802816901,1.166197183,819,2.307042254,36.33,-119.3,0.77
3.3875,23,5.536163522,0.966981132,1712,2.691823899,36.32,-119.3,0.925
4.0298,44,6.047619048,0.916666667,791,2.354166667,36.32,-119.31,1.09
2.5733,23,5.535714286,1.112781955,1419,2.667293233,36.32,-119.31,0.888
5.1896,14,6.170984456,0.976683938,1278,3.310880829,36.31,-119.29,1.019
3.0972,34,6.452914798,1.134529148,607,2.721973094,36.31,-119.29,0.828
4.2778,16,6.188365651,0.988919668,1150,3.185595568,36.31,-119.3,0.973
2.0714,18,5.813253012,1.144578313,1643,2.47439759,36.31,-119.31,0.926
4.0221,20,6.441025641,1.071794872,566,2.902564103,36.3,-119.31,0.863
5.3602,14,6.144308943,0.953252033,1523,3.095528455,36.3,-119.3,1.186
5.3495,20,6.057591623,0.937172775,572,2.994764398,36.3,-119.29,1.773
1.6148,16,4.365661861,1.099606815,1955,2.56225426,36.32,-119.33,0.866
3.925,14,4.874493927,0.91902834,633,2.562753036,36.32,-119.34,0.838
3.8235,10,5.345938375,1.007002801,1686,2.361344538,36.32,-119.35,0.946
3.1574,6,5.631034483,1.04137931,1769,3.05,36.32,-119.34,0.892
3.5313,20,5.852601156,0.947976879,1039,3.002890173,36.32,-119.33,0.828
4.3816,35,6.126984127,1.023809524,849,2.246031746,36.32,-119.32,0.886
2.5,23,5.724452555,1.145985401,1446,2.638686131,36.32,-119.33,0.855
5.2561,19,6.159645233,0.955654102,1092,2.421286031,36.32,-119.33,1.213
3.6895,29,5.475,0.990909091,1142,2.595454545,36.32,-119.32,0.877
2.9886,21,5.097130243,0.93598234,1047,2.311258278,36.31,-119.32,0.875
4.0577,17,5.870415648,1,1100,2.689486553,36.31,-119.33,1.073
5.3909,15,5.727626459,0.887159533,892,3.470817121,36.31,-119.33,1.13
5.4337,11,5.901162791,1.011627907,1563,3.029069767,36.3,-119.33,1.338
2.9698,15,6.029473684,1.202105263,1480,3.115789474,36.3,-119.32,0.934
2.7,14,4.097744361,1.05764411,870,2.180451128,36.31,-119.34,0.889
2.6875,13,6.154241645,1.177377892,1177,3.025706941,36.3,-119.34,0.744
4.9464,12,6.13559322,0.994350282,1013,2.861581921,36.3,-119.33,1.156
3.6875,14,6.639175258,1.134020619,997,3.426116838,36.3,-119.38,0.932
2.125,16,5.046153846,1.013461538,1077,2.071153846,36.28,-119.33,1.042
2.7336,14,4.8,0.98,931,2.66,36.3,-119.32,0.892
2.2333,23,6.054313099,1.086261981,749,2.392971246,36.28,-119.29,1.201
2.5,32,4.862857143,0.994285714,1016,2.902857143,36.25,-119.46,0.736
2.3,25,5.828178694,0.958762887,909,3.12371134,36.25,-119.4,1.328
1.9355,10,5.136554622,1.105042017,1262,2.651260504,36.22,-119.36,0.683
2.706,19,4.87755102,0.927113703,1298,3.78425656,36.22,-119.37,0.648
2.4032,18,5.079812207,0.948356808,793,3.723004695,36.21,-119.36,0.6
1.4429,32,4.174757282,0.98381877,852,2.757281553,36.22,-119.35,0.546
1.6378,26,4.981927711,1.176706827,1445,2.901606426,36.21,-119.35,0.603
1.3889,25,4.552529183,1.007782101,804,3.128404669,36.21,-119.36,0.502
1.4455,35,4.962138085,1.06013363,1567,3.489977728,36.21,-119.37,0.541
3.5611,12,6.175373134,1.084577114,2191,2.725124378,36.23,-119.34,0.902
3.1944,29,5.979591837,1.023323615,915,2.667638484,36.22,-119.35,1.068
3.0905,38,5.951648352,1.010989011,1260,2.769230769,36.22,-119.34,0.782
3.5039,29,5.921501706,1.102389078,805,2.747440273,36.22,-119.33,0.899
2.6083,38,5.140264026,1.02640264,1238,2.04290429,36.21,-119.33,0.67
0.8229,30,3.763819095,1.075376884,537,2.698492462,36.21,-119.34,0.684
4.2011,9,6.04516129,1.038709677,1955,3.153225806,36.22,-119.33,1.081
3.6343,5,5.482269504,1.035460993,1283,3.033096927,36.22,-119.32,0.954
3.3125,29,4.959349593,0.943089431,619,2.516260163,36.21,-119.32,0.783
2.8365,21,5.975728155,0.990291262,609,2.95631068,36.25,-119.32,0.9
3.4306,24,5.740740741,1.011396011,1031,2.937321937,36.23,-119.25,1.392
2.6098,23,6.385542169,1.098393574,1829,3.672690763,36.18,-119.27,0.66
2.4722,24,6.24,1.13,641,3.205,36.12,-119.29,1.292
2.5875,22,5.537735849,0.986792453,1927,3.635849057,36.23,-119.14,0.704
2.9145,21,6.498771499,1.14004914,1245,3.058968059,36.19,-119.12,1.142
3.0324,28,5.066246057,1.009463722,1158,3.652996845,36.22,-119.08,0.556
2.5156,20,5.49137931,1.117816092,1241,3.566091954,36.21,-119.08,0.593
3.4306,34,5.774410774,0.976430976,780,2.626262626,36.22,-119.09,0.743
1.9861,43,4.635416667,0.972222222,943,3.274305556,36.21,-119.09,0.477
1.8828,38,4.7525,1.1325,1613,4.0325,36.21,-119.09,0.446
2.4653,38,4.130681818,0.982954545,559,3.176136364,36.21,-119.1,0.495
1.5407,10,4.461538462,1.029411765,1469,3.323529412,36.21,-119.11,0.584
2.6447,22,7.595588235,1.705882353,442,3.25,36.23,-118.74,1.375
2.6184,30,5.133843212,1.043977055,951,1.818355641,36.19,-118.93,1.139
2.8906,43,5.545454545,1.242424242,534,2.311688312,36.13,-118.82,0.657
2.1029,11,23.99415205,5.157894737,356,2.081871345,36.12,-118.54,0.991
3.125,10,21.0952381,5.285714286,48,2.285714286,36.19,-118.37,0.713
2.3937,20,18.79352227,5.263157895,658,2.663967611,35.82,-118.7,0.821
4.125,38,6.340425532,1.170212766,161,3.425531915,35.9,-118.86,0.713
2.8603,14,5.493265993,1.095959596,1910,3.215488215,36.01,-118.73,1.289
2.4554,30,4.594520548,0.980821918,1159,3.175342466,36.2,-119.08,0.612
1.6186,17,4.320441989,1.093922652,713,1.96961326,36.19,-119.1,0.771
1.4792,22,4.153116531,0.983739837,2165,2.933604336,36.21,-119.34,0.544
2.0333,12,5.180952381,1.2,1303,4.136507937,36.2,-119.34,0.544
1.0714,27,2.964539007,1.156028369,332,2.354609929,36.19,-119.33,0.638
3.1453,23,5.48358209,0.991044776,1064,3.176119403,36.2,-119.31,0.745
2.3152,25,5.412844037,1.055045872,1424,3.266055046,36.21,-119.32,0.631
2.2262,25,6.457013575,1.113122172,772,3.49321267,36.2,-119.32,0.645
3.4231,15,5.442508711,0.958188153,961,3.348432056,36.2,-119.32,0.833
1.0962,11,4.092651757,0.92971246,861,2.750798722,36.19,-119.32,0.723
3.335,11,5.379073756,1.063464837,2013,3.452830189,36.19,-119.32,0.697
2.2264,31,4.980446927,1.067039106,1266,3.536312849,36.2,-119.35,0.508
1.7462,29,4.68115942,0.975845411,1487,3.59178744,36.2,-119.35,0.511
2.25,33,4.924433249,1.002518892,1412,3.556675063,36.2,-119.36,0.515
2.4922,24,4.731884058,0.963768116,889,3.221014493,36.19,-119.37,0.661
1.0349,6,4.165217391,0.982608696,734,3.191304348,36.19,-119.35,0.678
2.8152,27,6.142028986,1.08115942,1268,3.675362319,36.16,-119.45,1.069
2.3882,21,5.625766871,1.231083845,1496,3.059304703,36.16,-119.35,0.492
2.0313,18,5.44,1.093333333,253,3.373333333,36.09,-119.45,1.125
1.8827,20,5.427184466,1.053398058,1405,3.410194175,36.06,-119.31,0.487
1.8894,39,5.228571429,1.137142857,580,3.314285714,36.04,-119.4,1.125
2.2917,29,7.257142857,1.242857143,481,3.435714286,36.05,-119.27,1.125
1.7432,30,4.120448179,1.044817927,1418,3.971988796,36.1,-119.21,0.425
1.9091,29,5.353982301,1.109144543,1421,4.191740413,36.06,-119.19,0.713
3.9,41,5.88372093,1.085271318,408,3.162790698,36.14,-119.19,0.859
2.0586,28,4.509433962,1.037735849,1434,3.865229111,36.13,-119.13,0.409
3.1528,21,6.10483871,1.010752688,1145,3.077956989,36.13,-119.08,1.137
1.7106,24,5.718987342,1.032911392,1169,2.959493671,36.13,-119.03,0.955
1.6354,20,5.190283401,1.105263158,852,3.449392713,36.15,-119.06,0.49
2.3194,25,5.210412148,1.036876356,1527,3.312364425,36.15,-119.06,0.529
1.6452,32,4.324705882,1.037647059,1628,3.830588235,36.06,-119.14,0.415
2.1477,27,4.968454259,1.012618297,1063,3.353312303,36.05,-119.12,0.539
1.9439,26,5.768976898,1.141914191,891,2.940594059,36.02,-119.08,0.621
2.375,17,5.690406977,1.078488372,1768,2.569767442,36.02,-119.01,0.798
2.9208,28,5.41509434,1.099056604,521,2.45754717,36.04,-118.92,0.985
2.7298,25,5.968253968,1.076190476,1003,3.184126984,36.09,-119.08,1.034
2.5893,21,6.081447964,1.126696833,868,3.92760181,36.1,-119.06,0.636
3.6786,11,6.197590361,1.093975904,1402,3.378313253,36.09,-119.06,0.729
3.0278,15,5.333333333,0.934731935,1238,2.885780886,36.09,-119.04,0.774
4.0217,9,5.804577465,1,1749,3.079225352,36.09,-119.05,0.992
1.5893,17,4.24433657,1.066343042,1912,3.093851133,36.07,-119.04,0.52
4.1856,19,6.095465394,1.057279236,1301,3.105011933,36.08,-119.06,0.721
3,5,5.484725051,1.034623218,1785,3.635437882,36.08,-119.07,0.71
3.2042,11,5.852713178,0.987080103,1285,3.320413437,36.07,-119.07,0.762
1.7031,20,4.895985401,1.009124088,1497,2.731751825,36.07,-119.06,0.646
1.7756,21,4.904761905,1.037698413,1238,2.456349206,36.07,-119.05,0.629
3.1625,23,5.773399015,1.002463054,1184,2.916256158,36.06,-119.05,0.706
3.0234,15,5.319047619,0.988095238,1254,2.985714286,36.09,-119.02,0.886
1.8857,31,4.655172414,1.051724138,1154,3.316091954,36.08,-119.01,0.555
2.6944,19,5.439363817,1.091451292,1432,2.846918489,36.08,-119.03,0.677
3.25,19,5.800469484,1.011737089,1040,2.441314554,36.08,-119.03,0.806
2.2277,26,5.214797136,1.038186158,1108,2.644391408,36.07,-119.04,0.78
2.4167,26,5,1.00623053,1908,2.971962617,36.07,-119.03,0.776
1.5911,29,4.570928196,1.045534151,1659,2.905429072,36.07,-119.02,0.608
1.6146,39,5.056034483,1.159482759,702,3.025862069,36.07,-119.02,0.531
1.6103,44,4.822834646,1.131889764,1330,2.618110236,36.07,-119.01,0.509
2.3792,19,5.1875,1.182291667,1654,2.871527778,36.1,-118.93,0.9
2.343,33,4.899280576,1.06235012,1497,3.589928058,36.06,-118.98,0.474
1.5506,24,4.84592145,1.043806647,1986,3,36.05,-119,0.523
1.975,26,5.282786885,1.073770492,1100,4.508196721,36.06,-118.97,0.514
2.975,21,5.816568047,0.976331361,672,3.976331361,36.07,-118.99,0.639
1.7564,19,5.577720207,1.186528497,1317,3.411917098,36.06,-118.99,0.426
4.0833,41,6.598591549,1.112676056,396,2.788732394,36.06,-119,0.813
2.9815,20,5.954285714,1.045714286,509,2.908571429,36.07,-119,0.73
2.162,36,4.561611374,1.049763033,1405,3.329383886,36.06,-119.03,0.519
1.3952,41,4.459882583,1.052837573,1908,3.733855186,36.06,-119.02,0.431
1.6812,25,4.192200557,1.022284123,1392,3.877437326,36.06,-119.01,0.477
1.3807,27,4.083333333,1.065217391,839,3.039855072,36.05,-119.01,0.531
2.2202,22,4.557017544,0.945175439,1336,2.929824561,36.05,-119.02,0.652
2.3516,21,4.540983607,0.991803279,426,3.491803279,35.97,-119.42,0.475
1.3676,26,5.104895105,1.104895105,880,3.076923077,35.99,-119.31,0.478
1.7372,20,4.950680272,1.015306122,1746,2.969387755,35.99,-119.28,0.51
1.881,25,5.563535912,1.110497238,1160,3.20441989,35.96,-119.19,0.525
1.505,22,5.177514793,1.106508876,1113,3.292899408,35.86,-119.46,0.427
2.1434,20,5.755952381,1.12202381,1341,3.991071429,35.87,-119.3,0.626
2.4167,37,5.333333333,1.202898551,564,4.086956522,35.85,-119.12,0.583
1.8144,19,4.348557692,1.146634615,2051,4.930288462,35.79,-119.1,0.498
1.7572,18,4.732142857,1.081632653,1839,4.691326531,35.89,-119.27,0.533
1.5069,32,4.145833333,1.020833333,1282,3.81547619,35.88,-119.27,0.437
1.63,12,3.398601399,0.940559441,1134,3.965034965,35.87,-119.27,0.495
1.6469,24,4.274193548,1.048387097,1686,4.532258065,35.87,-119.26,0.476
2.6576,18,5.304545455,1.092424242,2009,3.043939394,35.94,-119.06,0.657
1.875,18,4.285198556,1.111913357,1343,4.848375451,35.96,-119.04,0.517
1.8462,25,4.545045045,1.108108108,994,4.477477477,35.95,-119.04,0.558
3.7794,17,6.02166065,1.108303249,888,3.205776173,35.87,-118.96,0.962
2.6544,17,5.926553672,1.04519774,912,2.576271186,38,-120.4,1.126
3.212,33,5.684073107,1.054830287,891,2.326370757,38,-120.39,1.052
2.6696,19,5.153846154,1.11025641,910,2.333333333,37.98,-120.4,1.212
2.1513,52,4.141176471,1.074509804,584,2.290196078,37.98,-120.39,0.867
2.5417,30,5.086021505,1.172043011,242,2.602150538,38.01,-120.37,1.232
2.4191,3,6.274193548,1.64516129,422,2.268817204,37.99,-120.35,2.175
2.3571,36,5.069026549,1.067256637,1155,2.044247788,37.99,-120.38,1.134
1.6021,29,4.56,1.074545455,1112,2.021818182,37.98,-120.37,0.914
2.5781,47,5.170731707,1.068292683,496,2.419512195,37.97,-120.38,1.048
4.0583,17,6.404255319,2,122,2.595744681,38.13,-120.26,0.875
2.9083,13,9.155963303,1.880733945,618,2.834862385,38.07,-120.28,1.046
2.6544,12,5.958333333,1.291666667,517,2.154166667,38.06,-120.4,1.281
2.5729,16,5.241258741,1.13986014,733,2.562937063,38.04,-120.35,1.188
2.6094,20,6.802631579,1.355263158,647,2.837719298,38.03,-120.39,1.391
2.1289,14,4.461038961,1.006493506,859,1.859307359,38.03,-120.41,1.153
3.6875,15,6.426294821,1.19123506,655,2.609561753,38.02,-120.43,1.86
3.8203,11,6.11369509,1.028423773,1046,2.702842377,38.02,-120.31,1.397
3.2875,6,8.00625,1.53125,422,2.6375,38.04,-120.3,1.113
3.6838,13,6.329305136,1.181268882,860,2.598187311,38.03,-120.28,1.457
3.1875,13,7.216165414,1.343984962,1486,2.793233083,38.02,-120.27,0.998
3.0729,12,6.21443299,1.154639175,1424,2.936082474,38.01,-120.29,1.051
2.517,23,5.101604278,1.024064171,984,2.631016043,37.99,-120.3,1.535
3.5,14,6.191082803,1.050955414,822,2.617834395,38,-120.33,1.707
2.5562,22,9.398648649,1.718468468,1086,2.445945946,38.04,-120.25,1.362
2.9457,21,10.84581498,2.127753304,1175,2.588105727,38.03,-120.25,1.165
2.7188,14,7.972746331,1.444444444,1129,2.36687631,38.05,-120.22,1.37
0.4999,43,7.846153846,1.461538462,44,3.384615385,38.07,-120.19,1.625
3.1076,17,11.42800528,2.085865258,2071,2.735799207,38.03,-120.19,1.158
2.0625,37,24.66911765,4.897058824,338,2.485294118,38.12,-120.12,0.889
2.125,26,37.06349206,7.185185185,416,2.201058201,38.19,-120.03,1.325
3.5,12,5.751054852,1.0907173,1351,2.85021097,37.99,-120.26,1.071
3.125,11,6.100502513,1.145728643,633,3.180904523,38.01,-120.24,1.486
3.1523,14,6.183544304,1.164556962,917,2.901898734,37.98,-120.23,0.933
2.1538,17,5.341836735,1.081632653,530,2.704081633,37.9,-120.28,1.533
1.625,34,4.825966851,1.091160221,935,2.582872928,37.96,-120.24,0.794
2.0057,52,5.061728395,1.0781893,609,2.50617284,37.96,-120.23,0.682
3.375,13,7.25,1.117647059,196,2.882352941,37.93,-120.25,1.341
1.675,5,4.44,1.04,58,2.32,37.93,-120.13,1.125
3.5714,4,5.964028777,1.082733813,676,2.431654676,37.98,-120.35,1.495
2.0057,17,5.100806452,1.060483871,1024,2.064516129,37.97,-120.33,1.189
2.474,17,5.729681979,1.093639576,1408,2.487632509,37.97,-120.3,1.201
3.05,17,5.383763838,1.095940959,753,2.778597786,37.94,-120.29,1.448
4.375,16,4.909090909,0.818181818,54,2.454545455,37.91,-120.32,1
2.3056,25,5.74,1.14,118,2.36,37.86,-120.35,1.625
2.4615,16,5.31147541,1,135,2.213114754,37.86,-120.23,1.375
3.2589,9,11.45850796,2.056160939,2811,2.356244761,37.84,-120.2,1.379
3.4838,30,7.206060606,1.545454545,446,2.703030303,37.8,-120.2,1.125
4.0833,18,11.53658537,2.804878049,88,2.146341463,37.85,-119.93,1.375
3.4861,17,17.3,6.5,51,2.55,37.94,-119.57,1.375
2.006,25,5.186335404,1.095238095,1145,2.370600414,37.96,-120.47,1.03
2.5129,18,5.265060241,1.048192771,1335,2.297762478,37.98,-120.42,1.159
2.4922,19,5.238721805,1.086466165,1208,2.270676692,37.95,-120.42,0.987
2.1094,10,5.817767654,1.141230068,922,2.10022779,37.96,-120.39,1.64
3.625,22,5.161616162,0.97979798,517,2.611111111,37.92,-120.4,0.994
2.4,13,5.246882793,1.014962594,960,2.394014963,37.95,-120.35,1.77
4.4231,16,6.098360656,1.155737705,311,2.549180328,37.88,-120.41,0.875
3.1719,8,6.979220779,1.285714286,5087,13.21298701,37.79,-120.45,1.154
3.3438,19,6.963768116,1.579710145,479,3.471014493,34.7,-119.31,1.563
2.2222,10,5.942857143,1.571428571,436,6.228571429,34.62,-119.06,2.625
2.4167,28,6.493506494,1.337662338,545,3.538961039,34.42,-118.75,1.917
2.7,45,4.639769452,1.170028818,1148,3.308357349,34.41,-118.8,1.204
6.1244,20,6.330434783,1.043478261,360,3.130434783,34.42,-118.88,3.75
4.4219,34,5.850220264,1.074889868,795,3.502202643,34.4,-118.98,3.381
4.6607,33,5.996621622,1.043918919,1071,3.618243243,34.36,-118.93,1.879
3.7092,17,5.141287284,0.940345369,2422,3.802197802,34.4,-118.93,1.905
3.3152,23,4.623655914,1.014336918,1060,3.799283154,34.4,-118.92,1.98
3.0893,22,4.732049037,1.147110333,2664,4.665499124,34.41,-118.92,1.734
4.2599,35,6.154166667,1.026388889,2304,3.2,34.41,-118.9,2.091
3.2024,30,4.88225256,1.046075085,2065,3.523890785,34.4,-118.91,1.761
1.5781,16,4.988549618,1.097328244,1163,2.219465649,34.4,-118.9,1.344
3.9464,33,5.507518797,0.984962406,731,2.748120301,34.38,-119.06,2.303
3.6453,32,5.278532609,1.03125,2504,3.402173913,34.37,-119.06,2.017
2.8417,22,3.837209302,1.069767442,2428,5.133192389,34.36,-119.05,1.625
2.6991,50,4.809338521,1.097276265,1079,4.19844358,34.4,-119.05,1.813
2.6786,21,5.008264463,1.088842975,1379,2.849173554,34.31,-119.1,1.84
5.3582,35,4.8125,0.9375,334,3.479166667,34.34,-119.04,2.813
2.7951,52,4.634868421,1.180921053,981,3.226973684,34.36,-119.06,1.993
1.8618,52,4.157718121,1.073825503,934,3.134228188,34.36,-119.06,1.833
2.0682,34,3.844690967,1.023771791,2116,3.35340729,34.35,-119.06,1.583
2.2443,39,3.044871795,0.961538462,1366,4.378205128,34.35,-119.05,1.466
4.0122,20,5.437284235,1.013808976,2823,3.248561565,34.35,-119.09,2.148
3.2757,24,4.708226221,1.064267352,2718,3.493573265,34.35,-119.08,1.86
2.7593,23,4.391117479,1.035816619,2042,2.925501433,34.34,-119.08,1.948
3.5541,14,6,1.146050671,1825,2.719821162,34.33,-119.11,1.918
4.075,28,5.815831987,1.034733441,3793,3.063812601,34.38,-119.12,2.379
2.4185,48,4.168571429,0.925714286,902,2.577142857,34.36,-119.06,1.899
2.4777,34,5.092503987,1.059011164,1434,2.28708134,34.44,-119.23,2.603
4.0074,30,5.823439878,1.051750381,1656,2.520547945,34.46,-119.26,4.347
3.2026,34,5.481393975,1.042528057,4514,2.666272888,34.46,-119.23,2.276
6.6257,39,5.541778976,1.026954178,939,2.530997305,34.46,-119.19,4.276
5.75,16,6.3,1.17,343,3.43,34.42,-119.23,3.25
5,15,6.557312253,1.083003953,679,2.683794466,34.45,-119.27,3.579
5.308,33,5.712250712,1.116809117,1043,2.971509972,34.44,-119.15,2.979
7.75,17,8.230769231,1.128205128,92,2.358974359,34.49,-119.14,3.75
4.1319,22,5.949886105,1.125284738,1361,3.10022779,34.41,-119.31,2.45
2.4375,23,4.947368421,1.210526316,130,2.280701754,34.38,-119.31,2.25
2.5441,41,5.333333333,1.178030303,793,3.003787879,34.37,-119.29,1.612
2.4659,27,6.311320755,1.235849057,314,2.962264151,34.39,-119.34,2.313
12.632,5,7.462962963,0.888888889,208,3.851851852,34.44,-119.31,5.00001
2.4595,36,4.34369287,0.989031079,1505,2.751371115,34.45,-119.28,1.976
2.6893,26,5.355263158,1.005639098,1383,2.59962406,34.45,-119.29,2.308
3.2279,34,5.19133574,1.056558363,2361,2.841155235,34.44,-119.29,2.431
2.7019,22,5.5109375,1.1109375,1483,2.3171875,34.44,-119.27,2.347
4.8105,23,6.17769131,1.073929961,2198,2.850843061,34.42,-119.28,3.13
3.5822,18,5.449317739,1.015594542,2860,2.787524366,34.42,-119.3,2.199
4.2656,22,6.69707401,1.13080895,1727,2.972461274,34.4,-119.29,2.414
4.69,35,5.227504244,0.983022071,1807,3.067911715,34.39,-119.3,1.993
3.2917,28,4.512345679,0.956790123,285,1.759259259,34.29,-119.17,2.25
5.2953,18,5.782352941,1.064705882,1896,2.788235294,34.29,-119.17,2.794
5.2681,21,5.755555556,0.844444444,142,3.155555556,34.31,-119.17,5.00001
2.98,21,4.900990099,0.994059406,1269,2.512871287,34.3,-119.15,2.592
4.8583,28,5.983333333,0.97037037,1665,3.083333333,34.28,-119.19,2.242
5.6885,17,6.909923664,1.094656489,2088,3.18778626,34.28,-119.18,2.682
6.311,25,6.657575758,0.96969697,934,2.83030303,34.3,-119.19,2.832
2.9821,29,4.827160494,1.037037037,1815,2.800925926,34.34,-119.22,1.757
4.8472,19,7.309255079,1.41986456,1195,2.69751693,34.32,-119.39,5.00001
2.475,16,3.466666667,1.066666667,51,3.4,34.35,-119.32,2.25
3.1618,17,5.166979362,1.082551595,1349,2.530956848,34.29,-119.14,1.542
4,30,3.6875,0.875,400,3.571428571,34.28,-119.16,2.192
4.763,11,5.184824903,1.027237354,2801,2.724708171,34.28,-119.16,2.327
5.9181,24,5.7,1.034375,1049,3.278125,34.27,-119.16,2.211
