Product Name,Product Line,Product Category,City,Country,Region,Date,Manager,Quantity sold,Sales Revenue,Gross Margin,Discount,Customer Satisfaction,Number of Issues reported,Comments,Gross Margin Ratio,CountryLongitude,CountryLatitude,CityLongitude,CityLatitude
Mini city,City Skirts,Bottomwear,Copenhagen,Denmark,Europe,2019-05-17,Susan Karman,100,186,76,8.82,0.92,25,Customer service,0.41,9.33,56.27,12.57,55.68
Evening wear,Dresses,Tops,Santiago,Chile,South America,2021-09-25,David Carl,2550,7175,2608,305.4,0.82,17,Other / unknown,0.36,-70.75,-35.08,-70.65,-33.44
Sweater dresses,Dresses,Tops,Santiago,Chile,South America,2021-08-07,David Carl,1550,3521,840,277.92,0.9,12,Price too high / competition,0.24,-70.75,-35.08,-70.65,-33.44
Long lounge pants,City Trousers,Bottomwear,Rome,Italy,Europe,2019-06-30,Don Wilson,450,570,19,159.36,0.94,19,Behaviour of personnel,0.03,12.16,43.53,12.5,41.9
Long lounge pants,City Trousers,Bottomwear,Milan,Italy,Europe,2019-04-15,Don Wilson,300,261,116,139.6,0.82,25,Item defect / bad quality,0.44,12.16,43.53,9.18,45.47
Long lounge pants,City Trousers,Bottomwear,Melbourne,Australia,Oceania,2019-06-13,Ed Young,300,303,103,15.12,0.84,25,Customer service,0.34,134.36,-25.59,144.97,-37.82
Long lounge pants,City Trousers,Bottomwear,Sydney,Australia,Oceania,2019-05-15,Ed Young,100,54,23,3.4,0.82,21,Customer service,0.43,134.36,-25.59,151.21,-33.87
Fancy fabric,Jackets,Jackets & Coats,Santiago,Chile,South America,2021-09-07,David Carl,600,2024,999,55.58,0.93,16,Other / unknown,0.49,-70.75,-35.08,-70.65,-33.44
Boatwear,Jackets,Jackets & Coats,Santiago,Chile,South America,2021-07-08,David Carl,550,1529,691,298.3,0.81,24,Customer service,0.45,-70.75,-35.08,-70.65,-33.44
Long lounge pants,City Trousers,Bottomwear,Cairo,Egypt,Africa,2019-06-15,Gabriel Walton,250,295,10,39.3,0.82,24,Customer service,0.03,29.88,26.5,31.25,30.05
Long lounge pants,City Trousers,Bottomwear,Rio de Janeiro,Brasil,South America,2019-06-04,Gary Dumin,150,152,52,23.17,0.91,13,Behaviour of personnel,0.34,-53.07,-10.77,-43.19,-22.98
Long lounge pants,City Trousers,Bottomwear,Sao Paulo,Brasil,South America,2019-05-23,Gary Dumin,150,108,48,46.64,0.94,14,Item not as described,0.44,-53.07,-10.77,-46.65,-23.56
Outdoor,Jackets,Jackets & Coats,Santiago,Chile,South America,2021-09-29,David Carl,150,307,34,130.26,0.82,25,Item defect / bad quality,0.11,-70.75,-35.08,-70.65,-33.44
Long lounge pants,City Trousers,Bottomwear,Austin,USA,North America,2019-05-17,James Frank,300,393,13,66.81,0.89,20,Behaviour of personnel,0.03,-98.99,39.5,-97.74,30.27
Long lounge pants,City Trousers,Bottomwear,Dallas,USA,North America,2019-05-29,James Frank,50,45,19,9.9,0.9,17,Item not as described,0.42,-98.99,39.5,-96.8,32.78
Pants,Leather,Other,Santiago,Chile,South America,2021-08-31,David Carl,100,295,106,36.2,0.92,15,Item not as described,0.36,-70.75,-35.08,-70.65,-33.44
Long lounge pants,City Trousers,Bottomwear,Liverpool,United Kingdom,Europe,2019-06-06,John Minker,200,228,3,12.87,0.87,18,Behaviour of personnel,0.01,-2.52,53.93,-2.98,53.41
Bermudas,City Trousers,Bottomwear,Liverpool,United Kingdom,Europe,2019-04-26,John Minker,150,218,20,6.85,0.85,13,Item not as described,0.09,-2.52,53.93,-2.98,53.41
Long lounge pants,City Trousers,Bottomwear,London,United Kingdom,Europe,2019-05-28,John Minker,800,717,338,319.2,0.92,15,Customer service,0.47,-2.52,53.93,-0.13,51.51
Long lounge pants,City Trousers,Bottomwear,Lisbon,Portugal,Europe,2019-06-21,Julie Jones,100,66,27,7.86,0.83,25,Item not as described,0.41,-7.97,39.68,-9.15,38.73
Long lounge pants,City Trousers,Bottomwear,Mumbai,India,Asia,2019-05-30,Kiran Raj,700,593,280,29.68,0.89,20,Item defect / bad quality,0.47,79.41,23.36,72.83,18.93
Long lounge pants,City Trousers,Bottomwear,Lima,Peru,South America,2019-04-30,Larry Hill,100,114,2,49.63,0.91,18,Customer service,0.02,-74.37,-9.15,-77.03,-12.06
Bermudas,City Trousers,Bottomwear,Lima,Peru,South America,2019-04-10,Larry Hill,100,109,10,400.23,0.93,18,Customer service,0.09,-74.37,-9.15,-77.03,-12.06
Bermudas,City Trousers,Bottomwear,Washington,USA,North America,2019-06-29,Lia Armand,100,2185.5,1000.5,27.3,0.91,22,Other / unknown,0.46,-98.99,39.5,-77.03,38.89
Long lounge pants,City Trousers,Bottomwear,Washington,USA,North America,2019-04-30,Lia Armand,150,190,2,28.5,0.82,13,Price too high / competition,0.01,-98.99,39.5,-77.03,38.89
Long lounge pants,City Trousers,Bottomwear,Los Angeles,USA,North America,2019-04-11,Lia Armand,250,252,86,50.4,0.91,24,Item not as described,0.34,-98.99,39.5,-118.25,34.05
Long lounge pants,City Trousers,Bottomwear,San Francisco,USA,North America,2019-06-11,Lia Armand,200,180,80,43.2,0.81,24,Item defect / bad quality,0.44,-98.99,39.5,-122.42,37.78
Long lounge pants,City Trousers,Bottomwear,Chicago,USA,North America,2019-04-30,Lia Armand,150,135,62,21.6,0.93,23,Behaviour of personnel,0.46,-98.99,39.5,-87.63,41.88
Long lounge pants,City Trousers,Bottomwear,New York,USA,North America,2019-05-01,Lia Armand,550,494,233,113.62,0.81,24,Customer service,0.47,-98.99,39.5,-74.01,40.71
Long lounge pants,City Trousers,Bottomwear,Brussels,Belgium,Europe,2019-06-23,Lois Wood,200,162,71,10.08,0.95,14,Item defect / bad quality,0.44,4.66,50.64,4.35,50.85
Long lounge pants,City Trousers,Bottomwear,Zurich,Switzerland,Europe,2019-05-13,Maria Price,50,27,12,431.34,0.87,22,Behaviour of personnel,0.44,8.24,46.8,8.54,47.38
Long lounge pants,City Trousers,Bottomwear,Seoul,South Korea,Asia,2019-06-26,Marie Mann,400,472,16,20.65,0.89,23,Other / unknown,0.03,127.86,36.44,127.02,37.52
Long lounge pants,City Trousers,Bottomwear,Tunis,Tunisia,Africa,2019-04-10,Marry Williams,50,34,14,2.7,0.89,17,Price too high / competition,0.41,9.6,34.18,10.16,36.81
Long lounge pants,City Trousers,Bottomwear,Dakar,Senegal,Africa,2019-06-15,Marry Williams,250,203,88,16.2,0.94,11,Customer service,0.43,-14.5,14.36,-17.45,14.7
Long lounge pants,City Trousers,Bottomwear,Berlin,Germany,Europe,2019-05-21,Mary Smith,250,275,3,90.09,0.88,18,Price too high / competition,0.01,10.38,51.09,13.38,52.52
Bermudas,City Trousers,Bottomwear,Berlin,Germany,Europe,2019-06-23,Mary Smith,150,264,25,17.44,0.93,11,Behaviour of personnel,0.09,10.38,51.09,13.38,52.52
Long lounge pants,City Trousers,Bottomwear,Tokyo,Japan,Asia,2019-06-18,Mayumi Mai,250,216,96,9.45,0.81,17,Price too high / competition,0.44,137.99,36.65,139.81,35.68
Long lounge pants,City Trousers,Bottomwear,Osaka,Japan,Asia,2019-04-16,Mayumi Mai,200,162,74,10.2,0.86,19,Other / unknown,0.46,137.99,36.65,137.24,35.92
Shirts,Leather,Other,Santiago,Chile,South America,2021-07-22,David Carl,150,458,125,169.36,0.88,18,Customer service,0.27,-70.75,-35.08,-70.65,-33.44
Night wear,Outerwear,Jackets & Coats,Santiago,Chile,South America,2021-08-05,David Carl,50,131,17,69.2,0.86,17,Customer service,0.13,-70.75,-35.08,-70.65,-33.44
Long lounge pants,City Trousers,Bottomwear,Mexico City,Mexico,North America,2019-05-29,Nelly Wood,350,297,140,590.38,0.93,22,Other / unknown,0.47,-102.52,23.94,-99.13,19.43
Long lounge pants,City Trousers,Bottomwear,Durban,South Africa,Africa,2019-06-23,Sarah Am,150,143,2,13.3,0.82,22,Item not as described,0.01,25.16,-29.02,31.04,-29.86
Bermudas,City Trousers,Bottomwear,Durban,South Africa,Africa,2019-06-24,Sarah Am,100,137,13,12.74,0.86,20,Price too high / competition,0.09,25.16,-29.02,31.04,-29.86
Long lounge pants,City Trousers,Bottomwear,Cape Town,South Africa,Africa,2019-05-31,Sarah Am,150,102,47,9.45,0.82,15,Customer service,0.46,25.16,-29.02,18.42,-33.92
Long lounge pants,City Trousers,Bottomwear,Johannesburg,South Africa,Africa,2019-05-31,Sarah Am,450,371,175,24.7,0.85,15,Behaviour of personnel,0.47,25.16,-29.02,28.04,-26.2
Long lounge pants,City Trousers,Bottomwear,Singapore,Singapore,Asia,2019-04-18,Vicky Zin,400,324,141,16.24,0.86,23,Other / unknown,0.44,103.82,1.36,103.85,1.29
Skirts,Dresses,Tops,Nairobi,Kenya,Africa,2019-05-20,Anne Coke,600,1709,805,182.32,0.83,17,Customer service,0.47,37.82,0.58,36.81,-1.28
Evening wear,Dresses,Tops,Nairobi,Kenya,Africa,2019-05-24,Anne Coke,300,916,372,122.1,0.85,25,Customer service,0.41,37.82,0.58,36.81,-1.28
Sweater dresses,Dresses,Tops,Nairobi,Kenya,Africa,2019-04-25,Anne Coke,50,55,4,3.65,0.94,18,Item defect / bad quality,0.07,37.82,0.58,36.81,-1.28
Skirts,Dresses,Tops,Shanghai,China,Asia,2019-04-25,Coe Li,1000,2735,1287,102.54,0.94,19,Other / unknown,0.47,103.86,36.63,121.47,31.26
Evening wear,Dresses,Tops,Shanghai,China,Asia,2019-05-09,Coe Li,500,1465,594,73.28,0.83,17,Behaviour of personnel,0.41,103.86,36.63,121.47,31.26
Sweater dresses,Dresses,Tops,Shanghai,China,Asia,2019-04-19,Coe Li,100,87,6,4.4,0.87,24,Other / unknown,0.07,103.86,36.63,121.47,31.26
Wet wear,Overcoats,Jackets & Coats,Santiago,Chile,South America,2021-09-23,Coe Li,150,458,122,65.84,0.94,18,Item not as described,0.27,-70.75,-35.08,-70.65,-33.44
Dry wear,Overcoats,Jackets & Coats,Santiago,Chile,South America,2021-07-06,David Carl,150,364,80,367.52,0.92,16,Price too high / competition,0.22,-70.75,-35.08,-70.65,-33.44
Short sleeve,Shirts,Tops,Santiago,Chile,South America,2021-07-09,David Carl,1600,5354,1722,1888.7,0.83,14,Customer service,0.32,-70.75,-35.08,-70.65,-33.44
Long sleeve,Shirts,Tops,Santiago,Chile,South America,2021-07-20,David Carl,1600,4723,1431,1115.04,0.89,13,Item not as described,0.3,-70.75,-35.08,-70.65,-33.44
2 Pocket shirts,Shirts,Tops,Santiago,Chile,South America,2021-08-21,David Carl,1700,5579,1223,942.08,0.81,21,Item not as described,0.22,-70.75,-35.08,-70.65,-33.44
Casual dresses,Dresses,Tops,Milan,Italy,Europe,2019-04-11,Don Wilson,550,1665,927,124.02,0.91,14,Item not as described,0.56,12.16,43.53,9.18,45.47
Casual dresses,Dresses,Tops,Rome,Italy,Europe,2019-04-09,Don Wilson,1100,3540,1962,234.4,0.91,21,Item not as described,0.55,12.16,43.53,12.5,41.9
Skirts,Dresses,Tops,Rome,Italy,Europe,2019-06-27,Don Wilson,900,2776,1461,273.5,0.81,17,Price too high / competition,0.53,12.16,43.53,12.5,41.9
Evening wear,Dresses,Tops,Milan,Italy,Europe,2019-04-01,Don Wilson,600,2382,1201,118.26,0.85,22,Price too high / competition,0.5,12.16,43.53,9.18,45.47
Skirts,Dresses,Tops,Milan,Italy,Europe,2019-05-26,Don Wilson,700,1798,814,114.21,0.85,19,Item defect / bad quality,0.45,12.16,43.53,9.18,45.47
Skirts,Dresses,Tops,Melbourne,Australia,Oceania,2019-04-26,Ed Young,500,1641,915,51.3,0.89,24,Behaviour of personnel,0.56,134.36,-25.59,144.97,-37.82
Casual dresses,Dresses,Tops,Melbourne,Australia,Oceania,2019-06-19,Ed Young,700,2073,1111,64.8,0.95,15,Other / unknown,0.54,134.36,-25.59,144.97,-37.82
Skirts,Dresses,Tops,Sydney,Australia,Oceania,2019-04-30,Ed Young,250,766,403,47.9,0.82,22,Other / unknown,0.53,134.36,-25.59,151.21,-33.87
Casual dresses,Dresses,Tops,Sydney,Australia,Oceania,2019-04-09,Ed Young,500,1519,758,95,0.86,15,Customer service,0.5,134.36,-25.59,151.21,-33.87
Evening wear,Dresses,Tops,Melbourne,Australia,Oceania,2019-04-07,Ed Young,300,986,422,49.28,0.91,14,Other / unknown,0.43,134.36,-25.59,144.97,-37.82
Turtleneck,Sweaters,Sweaters,Santiago,Chile,South America,2021-09-06,David Carl,8400,20904,6546,813.51,0.93,16,Behaviour of personnel,0.31,-70.75,-35.08,-70.65,-33.44
Soft fabric,Sweaters,Sweaters,Santiago,Chile,South America,2021-07-18,David Carl,2300,6470,1851,229.25,0.9,16,Item defect / bad quality,0.29,-70.75,-35.08,-70.65,-33.44
Cardigan,Sweaters,Sweaters,Santiago,Chile,South America,2021-07-06,David Carl,600,678,546,24.24,0.86,18,Item defect / bad quality,0.81,-70.75,-35.08,-70.65,-33.44
Sweats,Sweat-T-Shirts,Sweaters,Santiago,Chile,South America,2021-07-26,David Carl,5150,13990,5486,1119.92,0.95,13,Price too high / competition,0.39,-70.75,-35.08,-70.65,-33.44
T-Shirts,Sweat-T-Shirts,Sweaters,Santiago,Chile,South America,2021-09-05,David Carl,11650,40552,14144,15111.18,0.82,17,Item defect / bad quality,0.35,-70.75,-35.08,-70.65,-33.44
Jeans,Trousers,Bottomwear,Santiago,Chile,South America,2021-07-06,David Carl,600,2307,901,59.75,0.82,18,Item defect / bad quality,0.39,-70.75,-35.08,-70.65,-33.44
Party pants,Trousers,Bottomwear,Santiago,Chile,South America,2021-09-18,David Carl,150,273,57,490.35,0.82,23,Price too high / competition,0.21,-70.75,-35.08,-70.65,-33.44
Samples,Accessories,Other,Santiago,Chile,South America,2021-04-13,David Carl,4650,13524,6117,546.66,0.89,24,Behaviour of personnel,0.45,-70.75,-35.08,-70.65,-33.44
"Belts,bags,wallets",Accessories,Other,Santiago,Chile,South America,2021-06-14,David Carl,3100,11278,4644,2204.37,0.83,21,Item not as described,0.41,-70.75,-35.08,-70.65,-33.44
Lounge wear,Accessories,Other,Santiago,Chile,South America,2021-05-13,David Carl,900,3118,1275,277.1,0.92,20,Item not as described,0.41,-70.75,-35.08,-70.65,-33.44
Jewelry,Accessories,Other,Santiago,Chile,South America,2021-04-23,David Carl,200,543,205,32.35,0.95,15,Other / unknown,0.38,-70.75,-35.08,-70.65,-33.44
Full length,City Skirts,Bottomwear,Santiago,Chile,South America,2021-05-13,David Carl,100,449,212,69.95,0.85,16,Item defect / bad quality,0.47,-70.75,-35.08,-70.65,-33.44
Casual dresses,Dresses,Tops,Cairo,Egypt,Africa,2019-05-05,Gabriel Walton,600,1831,1015,122.05,0.84,16,Behaviour of personnel,0.55,29.88,26.5,31.25,30.05
Mini city,City Skirts,Bottomwear,Santiago,Chile,South America,2021-06-24,David Carl,650,2679,1177,218.26,0.92,12,Item not as described,0.44,-70.75,-35.08,-70.65,-33.44
Skirts,Dresses,Tops,Cairo,Egypt,Africa,2019-05-25,Gabriel Walton,450,1436,756,191.5,0.94,15,Item not as described,0.53,29.88,26.5,31.25,30.05
Sweater dresses,Dresses,Tops,Santiago,Chile,South America,2021-04-07,David Carl,550,2000,1073,1228.2,0.9,20,Other / unknown,0.54,-70.75,-35.08,-70.65,-33.44
Skirts,Dresses,Tops,Santiago,Chile,South America,2021-06-26,David Carl,3250,11009,5007,8.6,0.91,23,Item not as described,0.45,-70.75,-35.08,-70.65,-33.44
Skirts,Dresses,Tops,Rio de Janeiro,Brasil,South America,2019-04-09,Gary Dumin,250,821,458,301.05,0.93,18,Customer service,0.56,-53.07,-10.77,-43.19,-22.98
Casual dresses,Dresses,Tops,Sao Paulo,Brasil,South America,2019-05-13,Gary Dumin,250,689,384,354.97,0.81,15,Item defect / bad quality,0.56,-53.07,-10.77,-46.65,-23.56
Casual dresses,Dresses,Tops,Rio de Janeiro,Brasil,South America,2019-05-06,Gary Dumin,350,1037,556,648.2,0.89,14,Behaviour of personnel,0.54,-53.07,-10.77,-43.19,-22.98
Evening wear,Dresses,Tops,Sao Paulo,Brasil,South America,2019-04-10,Gary Dumin,250,986,497,823.04,0.93,16,Other / unknown,0.5,-53.07,-10.77,-46.65,-23.56
Skirts,Dresses,Tops,Sao Paulo,Brasil,South America,2019-05-13,Gary Dumin,300,744,337,1384.72,0.81,22,Item not as described,0.45,-53.07,-10.77,-46.65,-23.56
Evening wear,Dresses,Tops,Rio de Janeiro,Brasil,South America,2019-06-16,Gary Dumin,150,493,211,528.36,0.94,23,Other / unknown,0.43,-53.07,-10.77,-43.19,-22.98
Casual dresses,Dresses,Tops,Santiago,Chile,South America,2021-06-08,David Carl,1050,2912,1091,178.99,0.81,20,Item not as described,0.37,-70.75,-35.08,-70.65,-33.44
Evening wear,Dresses,Tops,Santiago,Chile,South America,2021-06-28,David Carl,150,474,140,1856.79,0.89,14,Customer service,0.3,-70.75,-35.08,-70.65,-33.44
Boatwear,Jackets,Jackets & Coats,Santiago,Chile,South America,2021-04-04,David Carl,250,729,379,71.46,0.91,16,Item defect / bad quality,0.52,-70.75,-35.08,-70.65,-33.44
Skirts,Dresses,Tops,Austin,USA,North America,2019-05-26,James Frank,600,1915,1008,459.6,0.82,12,Price too high / competition,0.53,-98.99,39.5,-97.74,30.27
Skirts,Dresses,Tops,Dallas,USA,North America,2019-05-12,James Frank,200,639,336,140.58,0.88,24,Behaviour of personnel,0.53,-98.99,39.5,-96.8,32.78
Skirts,Dresses,Tops,Miami,USA,North America,2019-06-24,James Frank,300,912,459,228,0.91,16,Item defect / bad quality,0.5,-98.99,39.5,-80.24,25.73
Casual dresses,Dresses,Tops,Austin,USA,North America,2019-05-12,James Frank,750,4544.25,2137.5,512.61,0.87,25,Item not as described,0.47,-98.99,39.5,-97.74,30.27
Casual dresses,Dresses,Tops,Dallas,USA,North America,2019-04-28,James Frank,400,5951.25,2775.75,202.56,0.93,20,Other / unknown,0.47,-98.99,39.5,-96.8,32.78
Skirts,Dresses,Tops,Houston,USA,North America,2019-04-07,James Frank,1200,3320,1511,564.4,0.91,17,Price too high / competition,0.46,-98.99,39.5,-95.37,29.76
Casual dresses,Dresses,Tops,Houston,USA,North America,2019-05-14,James Frank,950,31530.75,12862.5,566.58,0.83,13,Customer service,0.41,-98.99,39.5,-95.37,29.76
Evening wear,Dresses,Tops,Houston,USA,North America,2019-06-29,James Frank,350,4290.75,1713.75,331.66,0.83,18,Item defect / bad quality,0.4,-98.99,39.5,-95.37,29.76
Casual dresses,Dresses,Tops,Miami,USA,North America,2019-06-01,James Frank,100,549,7.5,52.48,0.95,12,Behaviour of personnel,0.01,-98.99,39.5,-80.24,25.73
Evening wear,Dresses,Tops,Miami,USA,North America,2019-04-16,James Frank,150,1654.5,216.75,126.04,0.93,12,Item not as described,0.13,-98.99,39.5,-80.24,25.73
Fancy fabric,Jackets,Jackets & Coats,Santiago,Chile,South America,2021-06-30,David Carl,300,961,460,26.52,0.82,11,Item defect / bad quality,0.48,-70.75,-35.08,-70.65,-33.44
Long sleeve,Shirts,Tops,Santiago,Chile,South America,2021-06-11,David Carl,1350,4370,1641,3180.4,0.85,14,Item defect / bad quality,0.38,-70.75,-35.08,-70.65,-33.44
2 Pocket shirts,Shirts,Tops,Santiago,Chile,South America,2021-06-30,David Carl,2650,9908,3232,258.23,0.88,22,Item defect / bad quality,0.33,-70.75,-35.08,-70.65,-33.44
Short sleeve,Shirts,Tops,Santiago,Chile,South America,2021-05-09,David Carl,1000,2718,655,993.86,0.95,14,Behaviour of personnel,0.24,-70.75,-35.08,-70.65,-33.44
Turtleneck,Sweaters,Sweaters,Santiago,Chile,South America,2021-04-14,David Carl,3550,11643,5457,198.24,0.83,12,Other / unknown,0.47,-70.75,-35.08,-70.65,-33.44
Soft fabric,Sweaters,Sweaters,Santiago,Chile,South America,2021-04-26,David Carl,3200,11108,4361,60.15,0.87,18,Behaviour of personnel,0.39,-70.75,-35.08,-70.65,-33.44
Skirts,Dresses,Tops,Liverpool,United Kingdom,Europe,2019-06-01,John Minker,400,1269,724,55.51,0.85,11,Behaviour of personnel,0.57,-2.52,53.93,-2.98,53.41
Casual dresses,Dresses,Tops,Liverpool,United Kingdom,Europe,2019-06-15,John Minker,600,2010,1131,75.36,0.94,21,Item defect / bad quality,0.56,-2.52,53.93,-2.98,53.41
Evening wear,Dresses,Tops,London,United Kingdom,Europe,2019-06-12,John Minker,900,3983,2232,329.6,0.95,16,Customer service,0.56,-2.52,53.93,-0.13,51.51
Casual dresses,Dresses,Tops,London,United Kingdom,Europe,2019-06-30,John Minker,2200,6786,3611,449.28,0.94,17,Item not as described,0.53,-2.52,53.93,-0.13,51.51
Skirts,Dresses,Tops,London,United Kingdom,Europe,2019-04-06,John Minker,1100,3291,1649,301.4,0.93,16,Item defect / bad quality,0.5,-2.52,53.93,-0.13,51.51
Evening wear,Dresses,Tops,Liverpool,United Kingdom,Europe,2019-04-28,John Minker,600,1926,855,108.36,0.82,15,Item defect / bad quality,0.44,-2.52,53.93,-2.98,53.41
Skirts,Dresses,Tops,Lisbon,Portugal,Europe,2019-04-30,Julie Jones,300,926,487,10.95,0.91,17,Behaviour of personnel,0.53,-7.97,39.68,-9.15,38.73
Casual dresses,Dresses,Tops,Lisbon,Portugal,Europe,2019-05-14,Julie Jones,600,1835,916,121.52,0.85,21,Other / unknown,0.5,-7.97,39.68,-9.15,38.73
Evening wear,Dresses,Tops,Mumbai,India,Asia,2019-05-06,Kiran Raj,750,3296,1847,206,0.85,16,Behaviour of personnel,0.56,79.41,23.36,72.83,18.93
Casual dresses,Dresses,Tops,Delhi,India,Asia,2019-05-27,Kiran Raj,1150,3579,1920,223.7,0.83,12,Price too high / competition,0.54,79.41,23.36,77.22,28.64
Casual dresses,Dresses,Tops,Mumbai,India,Asia,2019-04-22,Kiran Raj,1800,5616,2988,245.7,0.88,22,Item defect / bad quality,0.53,79.41,23.36,72.83,18.93
Evening wear,Dresses,Tops,Delhi,India,Asia,2019-05-11,Kiran Raj,450,1731,890,86.56,0.86,17,Price too high / competition,0.51,79.41,23.36,77.22,28.64
Skirts,Dresses,Tops,Mumbai,India,Asia,2019-06-22,Kiran Raj,900,2724,1365,102.18,0.87,14,Price too high / competition,0.5,79.41,23.36,72.83,18.93
Skirts,Dresses,Tops,Delhi,India,Asia,2019-04-30,Kiran Raj,1450,3984,1813,149.4,0.87,12,Behaviour of personnel,0.46,79.41,23.36,77.22,28.64
Skirts,Dresses,Tops,Lima,Peru,South America,2019-05-03,Larry Hill,200,635,362,2787.93,0.88,20,Customer service,0.57,-74.37,-9.15,-77.03,-12.06
Casual dresses,Dresses,Tops,Lima,Peru,South America,2019-06-01,Larry Hill,300,1005,566,434.84,0.87,21,Item defect / bad quality,0.56,-74.37,-9.15,-77.03,-12.06
Evening wear,Dresses,Tops,Lima,Peru,South America,2019-05-31,Larry Hill,300,963,428,88.55,0.84,14,Customer service,0.44,-74.37,-9.15,-77.03,-12.06
Skirts,Dresses,Tops,Chicago,USA,North America,2019-04-30,Lia Armand,350,1277,746,217.09,0.9,13,Behaviour of personnel,0.58,-98.99,39.5,-87.63,41.88
Skirts,Dresses,Tops,Washington,USA,North America,2019-04-21,Lia Armand,300,1058,603,253.92,0.82,25,Price too high / competition,0.57,-98.99,39.5,-77.03,38.89
Skirts,Dresses,Tops,Los Angeles,USA,North America,2019-04-12,Lia Armand,400,1368,762,314.64,0.89,22,Price too high / competition,0.56,-98.99,39.5,-118.25,34.05
